time,drug,year,estimate,grade,LBYear1,LBYear2
Last 12 Months,Vape Flavoring without Nicotine,2019,3.083397904,12th Grade,,
Last 12 Months,Vape Flavoring without Nicotine,2020,1.895557017,12th Grade,,
Last 12 Months,Vape Flavoring without Nicotine,2021,1.16406617,12th Grade,,
Last 12 Months,Vape Flavoring without Nicotine,2022,1.073875514,12th Grade,,
Last 12 Months,Vape Flavoring without Nicotine,2023,1.188634624,12th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2017,2.731255106,8th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2018,3.55368116,8th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2019,1.910793814,8th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2020,1.163198729,8th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2021,0.884934886,8th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2022,0.933538442,8th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2023,0.966200769,8th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2017,3.781888758,10th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2018,4.106785261,10th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2019,1.974506949,10th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2020,1.95283639,10th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2021,0.73971701,10th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2022,0.824958303,10th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2023,0.497438081,10th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2017,4.214867578,12th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2018,4.023571911,12th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2019,2.331587659,12th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2020,0.832959672,12th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2021,0.730672899,12th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2022,1.056929754,12th Grade,,
Last 30 Days,Vape Flavoring without Nicotine,2023,0.873630277,12th Grade,,
Lifetime,Vape Marijuana,2017,17.01102602,8th Grade,,
Lifetime,Vape Marijuana,2018,19.37593795,8th Grade,,
Lifetime,Vape Marijuana,2019,18.87979282,8th Grade,,
Lifetime,Vape Marijuana,2020,17.84058559,8th Grade,,
Lifetime,Vape Marijuana,2021,12.0457388,8th Grade,,
Lifetime,Vape Marijuana,2022,12.84979868,8th Grade,,
Lifetime,Vape Marijuana,2023,12.77858483,8th Grade,,
Lifetime,Vape Marijuana,2017,27.45205657,10th Grade,,
Lifetime,Vape Marijuana,2018,31.74081479,10th Grade,,
Lifetime,Vape Marijuana,2019,28.31948481,10th Grade,,
Lifetime,Vape Marijuana,2020,27.66666822,10th Grade,,
Lifetime,Vape Marijuana,2021,19.63818816,10th Grade,,
Lifetime,Vape Marijuana,2022,18.5180246,10th Grade,,
Lifetime,Vape Marijuana,2023,17.40412168,10th Grade,,
Lifetime,Vape Marijuana,2017,11.88269659,12th Grade,,
Lifetime,Vape Marijuana,2018,15.63538316,12th Grade,,
Lifetime,Vape Marijuana,2019,23.72886665,12th Grade,,
Lifetime,Vape Marijuana,2020,27.94864776,12th Grade,,
Lifetime,Vape Marijuana,2021,25.68135028,12th Grade,,
Lifetime,Vape Marijuana,2022,27.45301537,12th Grade,,
Lifetime,Vape Marijuana,2023,25.47233083,12th Grade,,
Last 12 Months,Vape Marijuana,2017,11.83366675,8th Grade,,
Last 12 Months,Vape Marijuana,2018,15.0802471,8th Grade,,
Last 12 Months,Vape Marijuana,2019,14.68812889,8th Grade,,
Last 12 Months,Vape Marijuana,2020,12.32718176,8th Grade,,
Last 12 Months,Vape Marijuana,2021,7.729426601,8th Grade,,
Last 12 Months,Vape Marijuana,2022,8.186447889,8th Grade,,
Last 12 Months,Vape Marijuana,2023,7.714310633,8th Grade,,
Last 12 Months,Vape Marijuana,2017,19.26037443,10th Grade,,
Last 12 Months,Vape Marijuana,2018,24.68165348,10th Grade,,
Last 12 Months,Vape Marijuana,2019,20.81202983,10th Grade,,
Last 12 Months,Vape Marijuana,2020,18.42013335,10th Grade,,
Last 12 Months,Vape Marijuana,2021,10.57415863,10th Grade,,
Last 12 Months,Vape Marijuana,2022,11.33447024,10th Grade,,
Last 12 Months,Vape Marijuana,2023,10.45804297,10th Grade,,
Last 12 Months,Vape Marijuana,2017,9.525311841,12th Grade,,
Last 12 Months,Vape Marijuana,2018,13.09896814,12th Grade,,
Last 12 Months,Vape Marijuana,2019,20.82378079,12th Grade,,
Last 12 Months,Vape Marijuana,2020,22.10738451,12th Grade,,
Last 12 Months,Vape Marijuana,2021,18.292462,12th Grade,,
Last 12 Months,Vape Marijuana,2022,20.5666725,12th Grade,,
Last 12 Months,Vape Marijuana,2023,19.60191082,12th Grade,,
Last 30 Days,Vape Marijuana,2017,5.33181939,8th Grade,,
Last 30 Days,Vape Marijuana,2018,8.086310812,8th Grade,,
Last 30 Days,Vape Marijuana,2019,7.68374016,8th Grade,,
Last 30 Days,Vape Marijuana,2020,6.753205967,8th Grade,,
Last 30 Days,Vape Marijuana,2021,4.617419806,8th Grade,,
Last 30 Days,Vape Marijuana,2022,4.928359215,8th Grade,,
Last 30 Days,Vape Marijuana,2023,4.54377878,8th Grade,,
Last 30 Days,Vape Marijuana,2017,9.165033791,10th Grade,,
Last 30 Days,Vape Marijuana,2018,13.12975247,10th Grade,,
Last 30 Days,Vape Marijuana,2019,10.53718284,10th Grade,,
Last 30 Days,Vape Marijuana,2020,10.38071249,10th Grade,,
Last 30 Days,Vape Marijuana,2021,6.312183874,10th Grade,,
Last 30 Days,Vape Marijuana,2022,7.360816422,10th Grade,,
Last 30 Days,Vape Marijuana,2023,6.707401918,10th Grade,,
Last 30 Days,Vape Marijuana,2017,4.947829346,12th Grade,,
Last 30 Days,Vape Marijuana,2018,7.453655185,12th Grade,,
Last 30 Days,Vape Marijuana,2019,13.99027784,12th Grade,,
Last 30 Days,Vape Marijuana,2020,12.23876637,12th Grade,,
Last 30 Days,Vape Marijuana,2021,12.41599034,12th Grade,,
Last 30 Days,Vape Marijuana,2022,14.76402184,12th Grade,,
Last 30 Days,Vape Marijuana,2023,13.70634996,12th Grade,,
Daily,Vape Marijuana,2019,0.803161613,8th Grade,2019,
Daily,Vape Marijuana,2020,0.229097512,8th Grade,2019,
Daily,Vape Marijuana,2021,0.386278855,8th Grade,2019,
Daily,Vape Marijuana,2022,0.578063083,8th Grade,2019,
Daily,Vape Marijuana,2023,0.823454153,8th Grade,2019,
Daily,Vape Marijuana,2019,3.036913284,10th Grade,2019,
Daily,Vape Marijuana,2020,0.903928122,10th Grade,2019,
Daily,Vape Marijuana,2021,1.212163866,10th Grade,2019,
Daily,Vape Marijuana,2022,1.284188175,10th Grade,2019,
Daily,Vape Marijuana,2023,0.949653152,10th Grade,2019,
Daily,Vape Marijuana,2019,3.517850786,12th Grade,2019,
Daily,Vape Marijuana,2020,1.64647655,12th Grade,2019,
Daily,Vape Marijuana,2021,1.720105948,12th Grade,2019,
Daily,Vape Marijuana,2022,2.149869121,12th Grade,2019,
Daily,Vape Marijuana,2023,2.16644567,12th Grade,2019,
Last 12 Months,Vicodin,2002,2.528174363,8th Grade,,
Last 12 Months,Vicodin,2003,2.76066838,8th Grade,,
Last 12 Months,Vicodin,2004,2.494047322,8th Grade,,
Last 12 Months,Vicodin,2005,2.554470152,8th Grade,,
Last 12 Months,Vicodin,2006,3.02809398,8th Grade,,
Last 12 Months,Vicodin,2007,2.692680656,8th Grade,,
Last 12 Months,Vicodin,2008,2.858283334,8th Grade,,
Last 12 Months,Vicodin,2009,2.513262788,8th Grade,,
Last 12 Months,Vicodin,2010,2.699678375,8th Grade,,
Last 12 Months,Vicodin,2011,2.133027841,8th Grade,,
Last 12 Months,Vicodin,2012,1.34900598,8th Grade,,
Last 12 Months,Vicodin,2013,1.354066609,8th Grade,,
Last 12 Months,Vicodin,2014,1.028361799,8th Grade,,
Last 12 Months,Vicodin,2015,0.878354799,8th Grade,,
Last 12 Months,Vicodin,2016,0.842845373,8th Grade,,
Last 12 Months,Vicodin,2017,0.656513031,8th Grade,,
Last 12 Months,Vicodin,2018,0.562785683,8th Grade,,
Last 12 Months,Vicodin,2019,0.905600949,8th Grade,,
Last 12 Months,Vicodin,2020,0.508890877,8th Grade,,
Last 12 Months,Vicodin,2021,0.576345913,8th Grade,,
Last 12 Months,Vicodin,2022,0.669362729,8th Grade,,
Last 12 Months,Vicodin,2023,0.875228921,8th Grade,,
Last 12 Months,Vicodin,2002,6.891856179,10th Grade,,
Last 12 Months,Vicodin,2003,7.165960142,10th Grade,,
Last 12 Months,Vicodin,2004,6.15014078,10th Grade,,
Last 12 Months,Vicodin,2005,5.879895947,10th Grade,,
Last 12 Months,Vicodin,2006,6.965286754,10th Grade,,
Last 12 Months,Vicodin,2007,7.195422978,10th Grade,,
Last 12 Months,Vicodin,2008,6.7093651,10th Grade,,
Last 12 Months,Vicodin,2009,8.13425276,10th Grade,,
Last 12 Months,Vicodin,2010,7.679992725,10th Grade,,
Last 12 Months,Vicodin,2011,5.873388317,10th Grade,,
Last 12 Months,Vicodin,2012,4.437145357,10th Grade,,
Last 12 Months,Vicodin,2013,4.588468794,10th Grade,,
Last 12 Months,Vicodin,2014,3.445213473,10th Grade,,
Last 12 Months,Vicodin,2015,2.51344449,10th Grade,,
Last 12 Months,Vicodin,2016,1.742816497,10th Grade,,
Last 12 Months,Vicodin,2017,1.45773157,10th Grade,,
Last 12 Months,Vicodin,2018,1.130269215,10th Grade,,
Last 12 Months,Vicodin,2019,1.056301525,10th Grade,,
Last 12 Months,Vicodin,2020,0.853587182,10th Grade,,
Last 12 Months,Vicodin,2021,0.450851362,10th Grade,,
Last 12 Months,Vicodin,2022,1.000623934,10th Grade,,
Last 12 Months,Vicodin,2023,0.250599152,10th Grade,,
Last 12 Months,Vicodin,2002,9.6113428,12th Grade,,
Last 12 Months,Vicodin,2003,10.52572771,12th Grade,,
Last 12 Months,Vicodin,2004,9.284874026,12th Grade,,
Last 12 Months,Vicodin,2005,9.473084646,12th Grade,,
Last 12 Months,Vicodin,2006,9.731219385,12th Grade,,
Last 12 Months,Vicodin,2007,9.567972174,12th Grade,,
Last 12 Months,Vicodin,2008,9.683478729,12th Grade,,
Last 12 Months,Vicodin,2009,9.725251311,12th Grade,,
Last 12 Months,Vicodin,2010,8.022454387,12th Grade,,
Last 12 Months,Vicodin,2011,8.138483539,12th Grade,,
Last 12 Months,Vicodin,2012,7.465117458,12th Grade,,
Last 12 Months,Vicodin,2013,5.29813422,12th Grade,,
Last 12 Months,Vicodin,2014,4.790258089,12th Grade,,
Last 12 Months,Vicodin,2015,4.418104677,12th Grade,,
Last 12 Months,Vicodin,2016,2.923205643,12th Grade,,
Last 12 Months,Vicodin,2017,1.95071569,12th Grade,,
Last 12 Months,Vicodin,2018,1.735725498,12th Grade,,
Last 12 Months,Vicodin,2019,1.082868151,12th Grade,,
Last 12 Months,Vicodin,2020,1.248324384,12th Grade,,
Last 12 Months,Vicodin,2021,0.854289008,12th Grade,,
Last 12 Months,Vicodin,2022,1.329387622,12th Grade,,
Last 12 Months,Vicodin,2023,0.590926387,12th Grade,,
Lifetime,Wine,1976,85.40456153,12th Grade,,
Lifetime,Wine,1977,86.65236487,12th Grade,,
Lifetime,Wine,1978,87.21936144,12th Grade,,
Lifetime,Wine,1979,85.42416065,12th Grade,,
Lifetime,Wine,1980,87.93457045,12th Grade,,
Lifetime,Wine,1981,86.4038931,12th Grade,,
Lifetime,Wine,1982,85.76373377,12th Grade,,
Lifetime,Wine,1983,87.6536932,12th Grade,,
Lifetime,Wine,1984,85.39114678,12th Grade,,
Lifetime,Wine,1985,85.89313784,12th Grade,,
Lifetime,Wine,1986,84.03902578,12th Grade,,
Lifetime,Wine,1987,86.5153415,12th Grade,,
Lifetime,Wine,1988,76.6274687,12th Grade,,
Lifetime,Wine,1989,74.92607832,12th Grade,,
Lifetime,Wine,1990,70.24568019,12th Grade,,
Lifetime,Wine,1991,67.00608076,12th Grade,,
Lifetime,Wine,1992,65.24835152,12th Grade,,
Lifetime,Wine,1993,64.2013537,12th Grade,,
Lifetime,Wine,1994,62.09560462,12th Grade,,
Lifetime,Wine,1995,62.77654314,12th Grade,,
Lifetime,Wine,1996,62.46512188,12th Grade,,
Lifetime,Wine,1997,63.93416898,12th Grade,,
Lifetime,Wine,1998,63.66334632,12th Grade,,
Lifetime,Wine,1999,62.5764044,12th Grade,,
Lifetime,Wine,2000,63.9074681,12th Grade,,
Lifetime,Wine,2001,59.08494096,12th Grade,,
Lifetime,Wine,2002,56.60396164,12th Grade,,
Lifetime,Wine,2003,55.77581035,12th Grade,,
Lifetime,Wine,2004,55.39659945,12th Grade,,
Lifetime,Wine,2005,52.07067072,12th Grade,,
Lifetime,Wine,2006,50.06720129,12th Grade,,
Lifetime,Wine,2007,50.97607639,12th Grade,,
Lifetime,Wine,2008,49.29681201,12th Grade,,
Lifetime,Wine,2009,46.51145419,12th Grade,,
Lifetime,Wine,2010,43.26097644,12th Grade,,
Lifetime,Wine,2011,45.06943947,12th Grade,,
Lifetime,Wine,2012,43.47053104,12th Grade,,
Lifetime,Wine,2013,42.8678667,12th Grade,,
Lifetime,Wine,2014,42.17075708,12th Grade,,
Lifetime,Wine,2015,36.06019086,12th Grade,,
Lifetime,Wine,2016,35.48374471,12th Grade,,
Lifetime,Wine,2017,38.90698735,12th Grade,,
Lifetime,Wine,2018,33.72214145,12th Grade,,
Lifetime,Wine,2019,35.10054539,12th Grade,,
Lifetime,Wine,2021,31.87985749,12th Grade,,
Lifetime,Wine,2022,36.81427636,12th Grade,,
Lifetime,Wine,2023,35.19154744,12th Grade,,
Last 12 Months,Wine,1976,66.95214735,12th Grade,,
Last 12 Months,Wine,1977,69.03251457,12th Grade,,
Last 12 Months,Wine,1978,69.30486537,12th Grade,,
Last 12 Months,Wine,1979,68.24589837,12th Grade,,
Last 12 Months,Wine,1980,71.43592157,12th Grade,,
Last 12 Months,Wine,1981,68.68091825,12th Grade,,
Last 12 Months,Wine,1982,68.48375967,12th Grade,,
Last 12 Months,Wine,1983,68.79928065,12th Grade,,
Last 12 Months,Wine,1984,67.07475552,12th Grade,,
Last 12 Months,Wine,1985,67.4319761,12th Grade,,
Last 12 Months,Wine,1986,65.19353537,12th Grade,,
Last 12 Months,Wine,1987,66.81377132,12th Grade,,
Last 12 Months,Wine,1988,52.63146561,12th Grade,,
Last 12 Months,Wine,1989,50.54867837,12th Grade,,
Last 12 Months,Wine,1990,45.15338241,12th Grade,,
Last 12 Months,Wine,1991,44.03911579,12th Grade,,
Last 12 Months,Wine,1992,41.44699263,12th Grade,,
Last 12 Months,Wine,1993,40.44662239,12th Grade,,
Last 12 Months,Wine,1994,41.77214225,12th Grade,,
Last 12 Months,Wine,1995,41.39554673,12th Grade,,
Last 12 Months,Wine,1996,44.2938213,12th Grade,,
Last 12 Months,Wine,1997,44.56477487,12th Grade,,
Last 12 Months,Wine,1998,43.74963649,12th Grade,,
Last 12 Months,Wine,1999,44.22309599,12th Grade,,
Last 12 Months,Wine,2000,45.07661519,12th Grade,,
Last 12 Months,Wine,2001,40.70425269,12th Grade,,
Last 12 Months,Wine,2002,38.28492349,12th Grade,,
Last 12 Months,Wine,2003,36.51939383,12th Grade,,
Last 12 Months,Wine,2004,37.63842429,12th Grade,,
Last 12 Months,Wine,2005,36.53135417,12th Grade,,
Last 12 Months,Wine,2006,33.12299832,12th Grade,,
Last 12 Months,Wine,2007,35.24077932,12th Grade,,
Last 12 Months,Wine,2008,32.84241936,12th Grade,,
Last 12 Months,Wine,2009,30.17651706,12th Grade,,
Last 12 Months,Wine,2010,28.70123381,12th Grade,,
Last 12 Months,Wine,2011,30.47912122,12th Grade,,
Last 12 Months,Wine,2012,29.40257951,12th Grade,,
Last 12 Months,Wine,2013,29.40293299,12th Grade,,
Last 12 Months,Wine,2014,29.27819585,12th Grade,,
Last 12 Months,Wine,2015,23.50964556,12th Grade,,
Last 12 Months,Wine,2016,26.39241493,12th Grade,,
Last 12 Months,Wine,2017,28.37931839,12th Grade,,
Last 12 Months,Wine,2018,23.68283943,12th Grade,,
Last 12 Months,Wine,2019,25.29872442,12th Grade,,
Last 12 Months,Wine,2021,21.14207683,12th Grade,,
Last 12 Months,Wine,2022,25.61065068,12th Grade,,
Last 12 Months,Wine,2023,23.04983673,12th Grade,,
Last 30 Days,Wine,1976,34.51947364,12th Grade,,
Last 30 Days,Wine,1977,37.37314091,12th Grade,,
Last 30 Days,Wine,1978,37.64822843,12th Grade,,
Last 30 Days,Wine,1979,36.61337262,12th Grade,,
Last 30 Days,Wine,1980,39.47370125,12th Grade,,
Last 30 Days,Wine,1981,36.60635455,12th Grade,,
Last 30 Days,Wine,1982,37.81742572,12th Grade,,
Last 30 Days,Wine,1983,35.95007429,12th Grade,,
Last 30 Days,Wine,1984,34.08546373,12th Grade,,
Last 30 Days,Wine,1985,35.98557107,12th Grade,,
Last 30 Days,Wine,1986,34.52909877,12th Grade,,
Last 30 Days,Wine,1987,33.52556054,12th Grade,,
Last 30 Days,Wine,1988,22.72108936,12th Grade,,
Last 30 Days,Wine,1989,19.66099467,12th Grade,,
Last 30 Days,Wine,1990,14.72697776,12th Grade,,
Last 30 Days,Wine,1991,16.13680287,12th Grade,,
Last 30 Days,Wine,1992,16.87513661,12th Grade,,
Last 30 Days,Wine,1993,14.93752572,12th Grade,,
Last 30 Days,Wine,1994,14.17084783,12th Grade,,
Last 30 Days,Wine,1995,14.30408034,12th Grade,,
Last 30 Days,Wine,1996,18.26052112,12th Grade,,
Last 30 Days,Wine,1997,16.99553658,12th Grade,,
Last 30 Days,Wine,1998,16.04174027,12th Grade,,
Last 30 Days,Wine,1999,15.84364314,12th Grade,,
Last 30 Days,Wine,2000,16.18654321,12th Grade,,
Last 30 Days,Wine,2001,14.05567315,12th Grade,,
Last 30 Days,Wine,2002,13.43512212,12th Grade,,
Last 30 Days,Wine,2003,13.43205416,12th Grade,,
Last 30 Days,Wine,2004,13.94190079,12th Grade,,
Last 30 Days,Wine,2005,14.37780226,12th Grade,,
Last 30 Days,Wine,2006,12.56616583,12th Grade,,
Last 30 Days,Wine,2007,14.06042469,12th Grade,,
Last 30 Days,Wine,2008,14.01376142,12th Grade,,
Last 30 Days,Wine,2009,11.48655778,12th Grade,,
Last 30 Days,Wine,2010,9.331991741,12th Grade,,
Last 30 Days,Wine,2011,10.23702062,12th Grade,,
Last 30 Days,Wine,2012,10.59275878,12th Grade,,
Last 30 Days,Wine,2013,11.46173516,12th Grade,,
Last 30 Days,Wine,2014,11.47095617,12th Grade,,
Last 30 Days,Wine,2015,8.359923653,12th Grade,,
Last 30 Days,Wine,2016,9.458717701,12th Grade,,
Last 30 Days,Wine,2017,10.80566007,12th Grade,,
Last 30 Days,Wine,2018,9.666070445,12th Grade,,
Last 30 Days,Wine,2019,10.25005649,12th Grade,,
Last 30 Days,Wine,2021,8.49167385,12th Grade,,
Last 30 Days,Wine,2022,9.658094425,12th Grade,,
Last 30 Days,Wine,2023,7.017520229,12th Grade,,
Binge,Wine,1976,12.48438072,12th Grade,,
Binge,Wine,1977,13.05962308,12th Grade,,
Binge,Wine,1978,13.48419712,12th Grade,,
Binge,Wine,1979,12.87053317,12th Grade,,
Binge,Wine,1980,13.17635474,12th Grade,,
Binge,Wine,1981,12.94771905,12th Grade,,
Binge,Wine,1982,14.92945648,12th Grade,,
Binge,Wine,1983,14.32431666,12th Grade,,
Binge,Wine,1984,12.97008861,12th Grade,,
Binge,Wine,1985,12.75687208,12th Grade,,
Binge,Wine,1986,13.74822182,12th Grade,,
Binge,Wine,1987,12.74027737,12th Grade,,
Binge,Wine,1988,7.80324988,12th Grade,,
Binge,Wine,1989,6.802495911,12th Grade,,
Binge,Wine,1990,4.874508284,12th Grade,,
Binge,Wine,1991,5.786262232,12th Grade,,
Binge,Wine,1992,5.659153287,12th Grade,,
Binge,Wine,1993,5.811176596,12th Grade,,
Binge,Wine,1994,4.940164853,12th Grade,,
Binge,Wine,1995,5.785315234,12th Grade,,
Binge,Wine,1996,6.986109265,12th Grade,,
Binge,Wine,1997,6.435749978,12th Grade,,
Binge,Wine,1998,6.410673957,12th Grade,,
Binge,Wine,1999,5.044915224,12th Grade,,
Binge,Wine,2000,5.402714234,12th Grade,,
Binge,Wine,2001,5.84636099,12th Grade,,
Binge,Wine,2002,4.730804602,12th Grade,,
Binge,Wine,2003,4.952522984,12th Grade,,
Binge,Wine,2004,4.890970502,12th Grade,,
Binge,Wine,2005,5.402878266,12th Grade,,
Binge,Wine,2006,4.412135224,12th Grade,,
Binge,Wine,2007,5.131145351,12th Grade,,
Binge,Wine,2008,5.034253653,12th Grade,,
Binge,Wine,2009,4.00777555,12th Grade,,
Binge,Wine,2010,3.653542161,12th Grade,,
Binge,Wine,2011,3.540011856,12th Grade,,
Binge,Wine,2012,3.894745435,12th Grade,,
Binge,Wine,2013,4.017462454,12th Grade,,
Binge,Wine,2014,4.900731945,12th Grade,,
Binge,Wine,2015,4.477648209,12th Grade,,
Binge,Wine,2016,3.611062472,12th Grade,,
Binge,Wine,2017,4.415501531,12th Grade,,
Binge,Wine,2018,3.583378357,12th Grade,,
Binge,Wine,2019,3.56903808,12th Grade,,
Binge,Wine,2021,3.212634656,12th Grade,,
Lifetime,Wine Coolers,1991,57.82501438,8th Grade,,
Lifetime,Wine Coolers,1992,57.70128583,8th Grade,,
Lifetime,Wine Coolers,1993,47.17080415,8th Grade,,
Lifetime,Wine Coolers,1994,46.72451301,8th Grade,,
Lifetime,Wine Coolers,1995,46.49218715,8th Grade,,
Lifetime,Wine Coolers,1996,47.61155269,8th Grade,,
Lifetime,Wine Coolers,1997,45.8280653,8th Grade,,
Lifetime,Wine Coolers,1998,46.4590086,8th Grade,,
Lifetime,Wine Coolers,1999,45.15379164,8th Grade,,
Lifetime,Wine Coolers,2000,44.79588478,8th Grade,,
Lifetime,Wine Coolers,2001,43.37466904,8th Grade,,
Lifetime,Wine Coolers,2002,39.47377503,8th Grade,,
Lifetime,Wine Coolers,2003,37.48910071,8th Grade,,
Lifetime,Wine Coolers,1991,74.05335683,10th Grade,,
Lifetime,Wine Coolers,1992,71.35664196,10th Grade,,
Lifetime,Wine Coolers,1993,62.1182238,10th Grade,,
Lifetime,Wine Coolers,1994,60.74571924,10th Grade,,
Lifetime,Wine Coolers,1995,59.54238197,10th Grade,,
Lifetime,Wine Coolers,1996,62.55153104,10th Grade,,
Lifetime,Wine Coolers,1997,62.22792384,10th Grade,,
Lifetime,Wine Coolers,1998,59.69090939,10th Grade,,
Lifetime,Wine Coolers,1999,61.9905788,10th Grade,,
Lifetime,Wine Coolers,2000,59.58308933,10th Grade,,
Lifetime,Wine Coolers,2001,58.48051234,10th Grade,,
Lifetime,Wine Coolers,2002,55.59993301,10th Grade,,
Lifetime,Wine Coolers,2003,53.59661136,10th Grade,,
Lifetime,Wine Coolers,1988,84.60346163,12th Grade,,
Lifetime,Wine Coolers,1989,84.32270176,12th Grade,,
Lifetime,Wine Coolers,1990,80.91062035,12th Grade,,
Lifetime,Wine Coolers,1991,79.55561603,12th Grade,,
