time,drug,year,age_19_20,age_21_22,age_23_24,age_25_26,age_27_28,age_29_30,age_35,age_40,age_45,age_50,age_55,age_60,age_65,age_18
12 Month,Methamphetamine,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Methamphetamine,1992,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Methamphetamine,1993,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Methamphetamine,1994,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Methamphetamine,1995,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Methamphetamine,1996,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Methamphetamine,1997,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Methamphetamine,1998,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Methamphetamine,1999,4.79613,2.74733,3.24678,2.02194,0.72748,2.01159,.,.,.,.,.,.,.,4.674785338
12 Month,Methamphetamine,2000,3.54778,2.91182,3.21498,1.72443,1.42957,0.72788,.,.,.,.,.,.,.,4.331964445
12 Month,Methamphetamine,2001,4.18999,3.80607,1.50319,3.2707,1.25862,0.67817,.,.,.,.,.,.,.,3.947500278
12 Month,Methamphetamine,2002,3.83526,1.48368,2.05474,1.77139,3.95608,2.94481,.,.,.,.,.,.,.,3.641857216
12 Month,Methamphetamine,2003,2.92854,4.03665,2.89574,1.71393,2.10062,1.28876,.,.,.,.,.,.,.,3.183512345
12 Month,Methamphetamine,2004,4.0425,3.34029,3.14609,1.78741,1.92324,1.53901,.,.,.,.,.,.,.,3.38832931
12 Month,Methamphetamine,2005,2.0476,4.01446,2.29457,2.26829,2.17131,1.54945,.,.,.,.,.,.,.,2.527752123
12 Month,Methamphetamine,2006,2.45872,3.03526,0.83854,3.10292,0.48279,1.15904,.,.,.,.,.,.,.,2.483761025
12 Month,Methamphetamine,2007,1.2132,1.07653,3.15729,1.15587,1.23684,0.99009,.,.,.,.,.,.,.,1.673848829
12 Month,Methamphetamine,2008,0.66395,0.75601,1.43516,0.79921,1.50065,0.13892,.,.,.,.,.,.,.,1.221064109
12 Month,Methamphetamine,2009,0.63794,0.57858,1.12743,1.30069,0.79133,0.5134,.,.,.,.,.,.,.,1.179814877
12 Month,Methamphetamine,2010,0.15843,1.48278,0.4087,2.46897,0.27088,0.69219,.,.,.,.,.,.,.,1.04652167
12 Month,Methamphetamine,2011,0.09204,0.70735,0.91978,0.66044,0.94803,0.59992,.,.,.,.,.,.,.,1.369668153
12 Month,Methamphetamine,2012,0.78528,0,0.99243,1.67544,2.67201,0.41616,.,.,.,.,.,.,.,1.074036079
12 Month,Methamphetamine,2013,0.32866,0.4386,1.34038,0.38656,0.90868,1.35335,.,.,.,.,.,.,.,0.924010246
12 Month,Methamphetamine,2014,0.49955,0.48663,0.51441,0.74484,1.00465,1.37561,.,.,.,.,.,.,.,0.956745497
12 Month,Methamphetamine,2015,1.25294,0.42541,0.97543,0.81324,0.53156,0.93292,.,.,.,.,.,.,.,0.597097411
12 Month,Methamphetamine,2016,0.30275,1.00338,0.92085,0,0.38225,2.63736,.,.,.,.,.,.,.,0.646409628
12 Month,Methamphetamine,2017,0.54589,2.70932,0.6915,0.94138,0.68646,0.08577,.,.,.,.,.,.,.,0.594847103
12 Month,Methamphetamine,2018,0.35305,0.75496,2.43896,1.52187,3.34463,0.58598,.,.,.,.,.,.,.,0.543955876
12 Month,Methamphetamine,2019,0.5244,0.68463,1.46156,1.13507,0.73725,0.88598,.,.,.,.,.,.,.,0.45818365
12 Month,Methamphetamine,2020,2.08261,0.13508,0.28648,1.26115,0.69863,1.49854,.,.,.,.,.,.,.,1.364198104
12 Month,Methamphetamine,2021,0,0.70389,0,1.56536,0,0.33121,.,.,.,.,.,.,.,0.17961843
12 Month,Methamphetamine,2022,0.22456,0.24604,2.28437,0,1.63809,0.21083,.,.,.,.,.,.,.,0.532470506
12 Month,Methamphetamine,2023,0,0,0,0.65873,0.47188,0.97219,.,.,.,.,.,.,.,0.374761544
12 Month,Narcotics Other Than Heroin,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,5.732503169
12 Month,Narcotics Other Than Heroin,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,6.39930904
12 Month,Narcotics Other Than Heroin,1978,4.544,.,.,.,.,.,.,.,.,.,.,.,.,5.992327141
12 Month,Narcotics Other Than Heroin,1979,4.7294,.,.,.,.,.,.,.,.,.,.,.,.,6.207760224
12 Month,Narcotics Other Than Heroin,1980,5.7572,4.847,.,.,.,.,.,.,.,.,.,.,.,6.253378404
12 Month,Narcotics Other Than Heroin,1981,5.0421,4.9756,.,.,.,.,.,.,.,.,.,.,.,5.94915831
12 Month,Narcotics Other Than Heroin,1982,4.4072,3.3658,4.5857,.,.,.,.,.,.,.,.,.,.,5.313829441
12 Month,Narcotics Other Than Heroin,1983,4.3582,4.0833,3.129,.,.,.,.,.,.,.,.,.,.,5.077407088
12 Month,Narcotics Other Than Heroin,1984,4.0808,3.2608,3.6014,2.5215,.,.,.,.,.,.,.,.,.,5.171773884
12 Month,Narcotics Other Than Heroin,1985,3.6507,3.8843,3.8402,3.4136,.,.,.,.,.,.,.,.,.,5.919974991
12 Month,Narcotics Other Than Heroin,1986,4.443,3.5883,2.7066,2.0108,2.53004,.,.,.,.,.,.,.,.,5.219303509
12 Month,Narcotics Other Than Heroin,1987,3.8647,3.6926,2.6282,2.668,2.98163,.,.,.,.,.,.,.,.,5.255334907
12 Month,Narcotics Other Than Heroin,1988,3.141,3.478,2.3421,2.3793,1.68633,1.92038,.,.,.,.,.,.,.,4.633909656
12 Month,Narcotics Other Than Heroin,1989,2.9652,3.3658,2.5394,2.3255,2.90094,1.96546,.,.,.,.,.,.,.,4.431514787
12 Month,Narcotics Other Than Heroin,1990,3.5587,2.7589,2.664,2.1085,1.48314,1.66331,.,.,.,.,.,.,.,4.468335356
12 Month,Narcotics Other Than Heroin,1991,3.2325,2.1973,2.3284,2.263,1.85471,1.70068,.,.,.,.,.,.,.,3.541975493
12 Month,Narcotics Other Than Heroin,1992,2.319,3.2643,2.1919,2.6101,1.74694,1.61931,.,.,.,.,.,.,.,3.300746473
12 Month,Narcotics Other Than Heroin,1993,2.5861,2.7495,2.0113,2.0857,1.33865,1.36776,.,.,.,.,.,.,.,3.580741398
12 Month,Narcotics Other Than Heroin,1994,2.7223,3.4624,2.6512,1.4927,2.1238,1.63196,1.59727,.,.,.,.,.,.,3.826301968
12 Month,Narcotics Other Than Heroin,1995,4.5192,2.7904,2.6844,1.8829,2.70365,1.90494,1.36432,.,.,.,.,.,.,4.715548795
12 Month,Narcotics Other Than Heroin,1996,4.7863,2.8243,3.3196,2.0521,1.88717,2.13971,1.79469,.,.,.,.,.,.,5.402072924
12 Month,Narcotics Other Than Heroin,1997,4.5008,4.6094,2.7286,2.0545,1.85135,2.45793,1.92164,.,.,.,.,.,.,6.210242714
12 Month,Narcotics Other Than Heroin,1998,4.1208,3.9724,3.8742,3.0852,1.87944,1.5625,1.09533,1.64974,.,.,.,.,.,6.261188185
12 Month,Narcotics Other Than Heroin,1999,5.7533,4.3104,4.0195,2.8282,1.8771,1.74143,2.36081,1.56707,.,.,.,.,.,6.721363711
12 Month,Narcotics Other Than Heroin,2000,6.8365,4.9398,3.9833,2.9158,2.10401,2.54972,1.88427,1.79165,.,.,.,.,.,6.969764217
12 Month,Narcotics Other Than Heroin,2001,7.0719,7.0551,4.438,3.4492,3.09378,2.64832,2.27388,1.35827,.,.,.,.,.,6.738895849
12 Month,Narcotics Other Than Heroin,2002,7.4026,7.2462,6.7145,4.502,4.25666,3.53162,4.52757,3.27675,.,.,.,.,.,9.439827341
12 Month,Narcotics Other Than Heroin,2003,10.3693,9.4638,10.2714,6.0887,6.36287,4.90292,3.50261,2.17869,2.74175,.,.,.,.,9.246213294
12 Month,Narcotics Other Than Heroin,2004,10.418,9.0113,9.5487,7.6959,7.85865,5.99092,4.28304,3.12468,3.3629,.,.,.,.,9.516992038
12 Month,Narcotics Other Than Heroin,2005,9.0798,10.0464,7.6858,9.1419,6.91253,8.00843,4.39348,3.84918,3.11414,.,.,.,.,8.997095303
12 Month,Narcotics Other Than Heroin,2006,8.4649,12.4109,9.9313,9.1822,6.90698,7.01447,4.93359,4.3242,3.23602,.,.,.,.,9.017134902
12 Month,Narcotics Other Than Heroin,2007,8.0193,9.3118,9.5454,8.5939,7.96926,6.77459,3.90042,6.18924,4.48638,.,.,.,.,9.170768365
12 Month,Narcotics Other Than Heroin,2008,8.9901,8.1436,10.8949,10.0537,9.48646,7.27641,7.21428,5.07983,3.2427,3.52696,.,.,.,9.129870197
12 Month,Narcotics Other Than Heroin,2009,6.9522,11.0299,8.0698,10.4814,6.90462,9.62507,6.14276,4.56489,4.53891,4.06885,.,.,.,9.19961262
12 Month,Narcotics Other Than Heroin,2010,8.1987,9.6384,10.4384,10.635,8.91616,7.25604,6.89779,4.23471,5.51272,4.70182,.,.,.,8.669024321
12 Month,Narcotics Other Than Heroin,2011,8.2132,7.7917,7.3481,10.1961,7.9776,7.652,6.10798,4.874,4.19594,4.55572,.,.,.,8.706555298
12 Month,Narcotics Other Than Heroin,2012,6.6606,7.0959,8.3526,8.3712,8.15512,6.76791,6.30101,4.49502,4.70728,4.25242,.,.,.,7.906876855
12 Month,Narcotics Other Than Heroin,2013,8.5562,7.4806,7.2944,7.6769,7.72154,6.61972,6.67309,4.92981,3.46473,2.90191,2.33465,.,.,7.0844802
12 Month,Narcotics Other Than Heroin,2014,5.9485,6.5725,6.3807,7.8404,6.69574,6.57864,6.9728,3.6487,3.86496,3.89776,2.79336,.,.,6.072274397
12 Month,Narcotics Other Than Heroin,2015,4.6052,5.0184,6.3899,5.7387,6.54712,6.21851,5.71384,4.51646,3.67219,4.66369,3.45695,.,.,5.36715341
12 Month,Narcotics Other Than Heroin,2016,4.2742,6.0533,5.3579,6.8514,5.72075,5.70275,7.43049,5.61586,4.77844,3.86014,3.61446,.,.,4.76985819
12 Month,Narcotics Other Than Heroin,2017,3.4691,3.8641,4.0865,4.9074,4.65056,6.49034,4.62631,4.91092,4.14071,3.56037,3.21431,.,.,4.244692842
12 Month,Narcotics Other Than Heroin,2018,1.9997,3.8096,3.7904,3.6456,4.97203,4.62625,5.61534,4.56236,4.16165,4.73213,3.30709,2.83583,.,3.405371974
12 Month,Narcotics Other Than Heroin,2019,1.357,3.2766,3.6068,2.8004,3.79299,4.99744,3.25664,3.77615,2.68935,3.96102,1.98297,1.88338,.,2.674694543
12 Month,Narcotics Other Than Heroin,2020,1.2933,2.3517,2.133,2.7702,3.01352,3.2398,3.76828,2.48589,2.94956,1.70437,2.6065,3.08462,.,2.095340959
12 Month,Narcotics Other Than Heroin,2021,1.412,1.5521,1.1887,2.5029,2.34431,3.34801,2.87696,3.42318,4.06485,2.72058,2.59002,2.69178,.,0.982013936
12 Month,Narcotics Other Than Heroin,2022,1.2042,0.8321,2.6599,1.8048,1.47162,2.28634,3.75834,2.89924,3.13948,2.74419,2.88079,2.70171,.,1.676912297
12 Month,Narcotics Other Than Heroin,2023,1.5016,0.2052,1.0808,0.8166,2.76673,1.22974,3.58808,2.94594,2.19302,2.12809,2.27176,1.88928,1.78116,1.003106424
12 Month,Nicotine Pouches,1978,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1979,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1983,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1984,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1985,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1986,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1987,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1988,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1989,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1990,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1992,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1993,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1994,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1995,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1996,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1997,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1998,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,1999,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2001,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2002,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2003,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2004,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2005,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2006,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2008,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2011,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2012,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2014,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2016,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2017,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2018,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2020,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2021,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Nicotine Pouches,2023,3.89739,5.9657,5.68195,4.54427,6.20602,3.04189,4.08377,4.78067,3.20481,1.3006,2.35362,2.55309,1.68104,2.94115656
12 Month,OxyContin,1978,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1979,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1983,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1984,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1985,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1986,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1987,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1988,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1989,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1990,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1992,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1993,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1994,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1995,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1996,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1997,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1998,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,1999,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,2001,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,OxyContin,2002,2.50224,1.72189,1.48899,2.66823,1.16608,1.76999,.,.,.,.,.,.,.,3.964441411
12 Month,OxyContin,2003,3.50647,2.98235,3.78855,1.83107,1.18817,0,.,.,.,.,.,.,.,4.491989767
12 Month,OxyContin,2004,3.93939,3.19576,3.56604,2.1735,2.31668,1.28153,.,.,.,.,.,.,.,4.963192799
12 Month,OxyContin,2005,4.14209,2.68781,2.62921,3.85257,1.92401,2.31086,.,.,.,.,.,.,.,5.516829136
12 Month,OxyContin,2006,2.80338,4.48297,3.43959,2.63866,3.04145,2.33051,.,.,.,.,.,.,.,4.264442741
12 Month,OxyContin,2007,2.92556,3.42255,3.44294,2.03221,2.33779,1.43717,.,.,.,.,.,.,.,5.198051677
12 Month,OxyContin,2008,4.37753,4.44382,3.36653,3.25053,2.71822,2.40723,.,.,.,.,.,.,.,4.734687211
12 Month,OxyContin,2009,3.34286,6.60364,4.6168,6.38495,4.01768,2.2223,.,.,.,.,.,.,.,4.902344189
12 Month,OxyContin,2010,2.97661,3.79084,4.72045,3.84802,1.69638,2.16992,.,.,.,.,.,.,.,5.091332952
12 Month,OxyContin,2011,3.77101,2.68018,4.3798,2.91462,2.34591,2.35037,.,.,.,.,.,.,.,4.946862142
12 Month,OxyContin,2012,3.1722,1.96183,1.67606,1.81412,3.59549,1.01004,.,.,.,.,.,.,.,4.289443771
12 Month,OxyContin,2013,3.63565,3.0744,2.45633,3.30441,2.93913,1.3561,.,.,.,.,.,.,.,3.557424572
12 Month,OxyContin,2014,3.31814,1.53373,3.46229,3.04323,2.632,2.94772,.,.,.,.,.,.,.,3.325099134
12 Month,OxyContin,2015,5.05539,1.82111,2.49149,2.77595,2.39037,2.68442,.,.,.,.,.,.,.,3.663592929
12 Month,OxyContin,2016,1.48225,2.36867,2.46192,3.15483,2.47958,4.40337,.,.,.,.,.,.,.,3.415755668
12 Month,OxyContin,2017,1.96245,2.67055,2.18102,2.14363,1.51794,2.73396,.,.,.,.,.,.,.,2.721294016
12 Month,OxyContin,2018,2.07465,1.2291,1.2764,2.92839,3.35383,1.7608,.,.,.,.,.,.,.,2.321587435
12 Month,OxyContin,2019,2.22922,2.14312,1.64722,1.19374,2.20134,1.73654,.,.,.,.,.,.,.,1.735848952
12 Month,OxyContin,2020,2.67843,1.23179,2.15663,3.17089,2.06815,1.86859,.,.,.,.,.,.,.,2.401338102
12 Month,OxyContin,2021,0.75349,3.11702,1.35363,1.18628,2.14025,1.97459,.,.,.,.,.,.,.,0.935168012
12 Month,OxyContin,2022,1.19256,0.70718,0.4349,1.45812,3.32656,1.27346,.,.,.,.,.,.,.,1.928633666
12 Month,OxyContin,2023,2.62303,0.29546,2.18946,0.48985,1.80295,1.41491,.,.,.,.,.,.,.,0.572647787
12 Month,Ritalin,1978,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1979,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1983,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1984,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1985,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1986,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1987,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1988,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1989,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1990,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1992,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1993,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1994,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1995,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1996,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1997,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1998,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,1999,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Ritalin,2001,.,.,.,.,.,.,.,.,.,.,.,.,.,5.077542127
12 Month,Ritalin,2002,3.54143,4.18429,3.00182,1.5582,0.68588,0,.,.,.,.,.,.,.,3.977469182
12 Month,Ritalin,2003,3.19952,4.28977,4.6712,1.47488,0.23932,0.78089,.,.,.,.,.,.,.,3.985218611
12 Month,Ritalin,2004,3.77574,3.10408,3.36346,1.30396,1.50951,1.12887,.,.,.,.,.,.,.,5.071276671
12 Month,Ritalin,2005,4.84872,2.8998,3.22083,0.13704,0.43206,1.3698,.,.,.,.,.,.,.,4.395645936
12 Month,Ritalin,2006,2.58616,4.42953,2.86173,2.19604,1.39686,1.67544,.,.,.,.,.,.,.,4.373754096
12 Month,Ritalin,2007,3.21855,2.95718,3.07675,1.78145,1.48568,0.34592,.,.,.,.,.,.,.,3.786931344
12 Month,Ritalin,2008,2.78424,3.0022,3.21676,2.2319,1.00121,0.53906,.,.,.,.,.,.,.,3.375828332
12 Month,Ritalin,2009,3.02177,1.01361,1.9313,1.44723,1.50939,1.59863,.,.,.,.,.,.,.,2.101050176
12 Month,Ritalin,2010,2.40194,1.61558,0.97268,1.63011,1.10675,0.75219,.,.,.,.,.,.,.,2.67468532
12 Month,Ritalin,2011,2.02681,2.1299,2.01671,0.71111,0.24309,0.30381,.,.,.,.,.,.,.,2.577696272
12 Month,Ritalin,2012,2.83772,2.28399,1.68127,1.32722,1.01824,0.49455,.,.,.,.,.,.,.,2.559466249
12 Month,Ritalin,2013,3.98912,2.96062,1.58913,1.20649,1.52912,0.25816,.,.,.,.,.,.,.,2.297762512
12 Month,Ritalin,2014,2.7071,2.13309,1.18605,1.09605,2.01853,1.7896,.,.,.,.,.,.,.,1.770719183
12 Month,Ritalin,2015,3.12775,1.59965,2.43474,1.44864,1.1588,0.51074,.,.,.,.,.,.,.,1.972523724
12 Month,Ritalin,2016,1.42241,2.82164,0.36566,0.75679,0.55534,1.60465,.,.,.,.,.,.,.,1.190929369
12 Month,Ritalin,2017,0.8811,1.34245,3.47594,0.72691,0.34692,0.1346,.,.,.,.,.,.,.,1.266859156
12 Month,Ritalin,2018,0.95079,1.84163,1.58768,1.5339,1.80579,0.72965,.,.,.,.,.,.,.,0.91155997
12 Month,Ritalin,2019,1.58865,2.11065,0.71569,1.46506,0.95853,0.04547,.,.,.,.,.,.,.,1.125843571
12 Month,Ritalin,2020,2.08073,1.85273,1.22109,2.56503,2.46621,0.7201,.,.,.,.,.,.,.,1.709617115
