"time","drug","yradmin_fu","age","estimate"
"12 Month","Narcotics Other Than Heroin",1983,"Ages 21-22",4.083
"12 Month","Narcotics Other Than Heroin",1984,"Ages 21-22",3.261
"12 Month","Narcotics Other Than Heroin",1985,"Ages 21-22",3.884
"12 Month","Narcotics Other Than Heroin",1986,"Ages 21-22",3.588
"12 Month","Narcotics Other Than Heroin",1987,"Ages 21-22",3.693
"12 Month","Narcotics Other Than Heroin",1988,"Ages 21-22",3.478
"12 Month","Narcotics Other Than Heroin",1989,"Ages 21-22",3.366
"12 Month","Narcotics Other Than Heroin",1990,"Ages 21-22",2.759
"12 Month","Narcotics Other Than Heroin",1991,"Ages 21-22",2.197
"12 Month","Narcotics Other Than Heroin",1992,"Ages 21-22",3.264
"12 Month","Narcotics Other Than Heroin",1993,"Ages 21-22",2.750
"12 Month","Narcotics Other Than Heroin",1994,"Ages 21-22",3.462
"12 Month","Narcotics Other Than Heroin",1995,"Ages 21-22",2.790
"12 Month","Narcotics Other Than Heroin",1996,"Ages 21-22",2.824
"12 Month","Narcotics Other Than Heroin",1997,"Ages 21-22",4.609
"12 Month","Narcotics Other Than Heroin",1998,"Ages 21-22",3.972
"12 Month","Narcotics Other Than Heroin",1999,"Ages 21-22",4.310
"12 Month","Narcotics Other Than Heroin",2000,"Ages 21-22",4.940
"12 Month","Narcotics Other Than Heroin",2001,"Ages 21-22",7.055
"12 Month","Narcotics Other Than Heroin",2002,"Ages 21-22",7.246
"12 Month","Narcotics Other Than Heroin",2003,"Ages 21-22",9.464
"12 Month","Narcotics Other Than Heroin",2004,"Ages 21-22",9.011
"12 Month","Narcotics Other Than Heroin",2005,"Ages 21-22",10.046
"12 Month","Narcotics Other Than Heroin",2006,"Ages 21-22",12.411
"12 Month","Narcotics Other Than Heroin",2007,"Ages 21-22",9.312
"12 Month","Narcotics Other Than Heroin",2008,"Ages 21-22",8.144
"12 Month","Narcotics Other Than Heroin",2009,"Ages 21-22",11.030
"12 Month","Narcotics Other Than Heroin",2010,"Ages 21-22",9.638
"12 Month","Narcotics Other Than Heroin",2011,"Ages 21-22",7.792
"12 Month","Narcotics Other Than Heroin",2012,"Ages 21-22",7.096
"12 Month","Narcotics Other Than Heroin",2013,"Ages 21-22",7.481
"12 Month","Narcotics Other Than Heroin",2014,"Ages 21-22",6.572
"12 Month","Narcotics Other Than Heroin",2015,"Ages 21-22",5.018
"12 Month","Narcotics Other Than Heroin",2016,"Ages 21-22",6.053
"12 Month","Narcotics Other Than Heroin",2017,"Ages 21-22",3.864
"12 Month","Narcotics Other Than Heroin",2018,"Ages 21-22",3.810
"12 Month","Narcotics Other Than Heroin",2019,"Ages 21-22",3.277
"12 Month","Narcotics Other Than Heroin",2020,"Ages 21-22",2.352
"12 Month","Narcotics Other Than Heroin",2021,"Ages 21-22",1.552
"12 Month","Narcotics Other Than Heroin",2022,"Ages 21-22",0.832
"12 Month","Narcotics Other Than Heroin",1981,"Ages 23-24",4.368
"12 Month","Narcotics Other Than Heroin",1982,"Ages 23-24",4.586
"12 Month","Narcotics Other Than Heroin",1983,"Ages 23-24",3.129
"12 Month","Narcotics Other Than Heroin",1984,"Ages 23-24",3.601
"12 Month","Narcotics Other Than Heroin",1985,"Ages 23-24",3.840
"12 Month","Narcotics Other Than Heroin",1986,"Ages 23-24",2.707
"12 Month","Narcotics Other Than Heroin",1987,"Ages 23-24",2.628
"12 Month","Narcotics Other Than Heroin",1988,"Ages 23-24",2.342
"12 Month","Narcotics Other Than Heroin",1989,"Ages 23-24",2.539
"12 Month","Narcotics Other Than Heroin",1990,"Ages 23-24",2.664
"12 Month","Narcotics Other Than Heroin",1991,"Ages 23-24",2.328
"12 Month","Narcotics Other Than Heroin",1992,"Ages 23-24",2.192
"12 Month","Narcotics Other Than Heroin",1993,"Ages 23-24",2.011
"12 Month","Narcotics Other Than Heroin",1994,"Ages 23-24",2.651
"12 Month","Narcotics Other Than Heroin",1995,"Ages 23-24",2.684
"12 Month","Narcotics Other Than Heroin",1996,"Ages 23-24",3.320
"12 Month","Narcotics Other Than Heroin",1997,"Ages 23-24",2.729
"12 Month","Narcotics Other Than Heroin",1998,"Ages 23-24",3.874
"12 Month","Narcotics Other Than Heroin",1999,"Ages 23-24",4.019
"12 Month","Narcotics Other Than Heroin",2000,"Ages 23-24",3.983
"12 Month","Narcotics Other Than Heroin",2001,"Ages 23-24",4.438
"12 Month","Narcotics Other Than Heroin",2002,"Ages 23-24",6.715
"12 Month","Narcotics Other Than Heroin",2003,"Ages 23-24",10.271
"12 Month","Narcotics Other Than Heroin",2004,"Ages 23-24",9.549
"12 Month","Narcotics Other Than Heroin",2005,"Ages 23-24",7.686
"12 Month","Narcotics Other Than Heroin",2006,"Ages 23-24",9.931
"12 Month","Narcotics Other Than Heroin",2007,"Ages 23-24",9.545
"12 Month","Narcotics Other Than Heroin",2008,"Ages 23-24",10.895
"12 Month","Narcotics Other Than Heroin",2009,"Ages 23-24",8.070
"12 Month","Narcotics Other Than Heroin",2010,"Ages 23-24",10.438
"12 Month","Narcotics Other Than Heroin",2011,"Ages 23-24",7.348
"12 Month","Narcotics Other Than Heroin",2012,"Ages 23-24",8.353
"12 Month","Narcotics Other Than Heroin",2013,"Ages 23-24",7.294
"12 Month","Narcotics Other Than Heroin",2014,"Ages 23-24",6.381
"12 Month","Narcotics Other Than Heroin",2015,"Ages 23-24",6.390
"12 Month","Narcotics Other Than Heroin",2016,"Ages 23-24",5.358
"12 Month","Narcotics Other Than Heroin",2017,"Ages 23-24",4.086
"12 Month","Narcotics Other Than Heroin",2018,"Ages 23-24",3.790
"12 Month","Narcotics Other Than Heroin",2019,"Ages 23-24",3.607
"12 Month","Narcotics Other Than Heroin",2020,"Ages 23-24",2.133
"12 Month","Narcotics Other Than Heroin",2021,"Ages 23-24",1.189
"12 Month","Narcotics Other Than Heroin",2022,"Ages 23-24",2.660
"12 Month","Narcotics Other Than Heroin",1983,"Ages 25-26",3.538
"12 Month","Narcotics Other Than Heroin",1984,"Ages 25-26",2.521
"12 Month","Narcotics Other Than Heroin",1985,"Ages 25-26",3.414
"12 Month","Narcotics Other Than Heroin",1986,"Ages 25-26",2.011
"12 Month","Narcotics Other Than Heroin",1987,"Ages 25-26",2.668
"12 Month","Narcotics Other Than Heroin",1988,"Ages 25-26",2.379
"12 Month","Narcotics Other Than Heroin",1989,"Ages 25-26",2.326
"12 Month","Narcotics Other Than Heroin",1990,"Ages 25-26",2.108
"12 Month","Narcotics Other Than Heroin",1991,"Ages 25-26",2.263
"12 Month","Narcotics Other Than Heroin",1992,"Ages 25-26",2.610
"12 Month","Narcotics Other Than Heroin",1993,"Ages 25-26",2.086
"12 Month","Narcotics Other Than Heroin",1994,"Ages 25-26",1.493
"12 Month","Narcotics Other Than Heroin",1995,"Ages 25-26",1.883
"12 Month","Narcotics Other Than Heroin",1996,"Ages 25-26",2.052
"12 Month","Narcotics Other Than Heroin",1997,"Ages 25-26",2.055
"12 Month","Narcotics Other Than Heroin",1998,"Ages 25-26",3.085
"12 Month","Narcotics Other Than Heroin",1999,"Ages 25-26",2.828
"12 Month","Narcotics Other Than Heroin",2000,"Ages 25-26",2.916
"12 Month","Narcotics Other Than Heroin",2001,"Ages 25-26",3.449
"12 Month","Narcotics Other Than Heroin",2002,"Ages 25-26",4.502
"12 Month","Narcotics Other Than Heroin",2003,"Ages 25-26",6.089
"12 Month","Narcotics Other Than Heroin",2004,"Ages 25-26",7.696
"12 Month","Narcotics Other Than Heroin",2005,"Ages 25-26",9.142
"12 Month","Narcotics Other Than Heroin",2006,"Ages 25-26",9.182
"12 Month","Narcotics Other Than Heroin",2007,"Ages 25-26",8.594
"12 Month","Narcotics Other Than Heroin",2008,"Ages 25-26",10.054
"12 Month","Narcotics Other Than Heroin",2009,"Ages 25-26",10.481
"12 Month","Narcotics Other Than Heroin",2010,"Ages 25-26",10.635
"12 Month","Narcotics Other Than Heroin",2011,"Ages 25-26",10.196
"12 Month","Narcotics Other Than Heroin",2012,"Ages 25-26",8.371
"12 Month","Narcotics Other Than Heroin",2013,"Ages 25-26",7.677
"12 Month","Narcotics Other Than Heroin",2014,"Ages 25-26",7.840
"12 Month","Narcotics Other Than Heroin",2015,"Ages 25-26",5.739
"12 Month","Narcotics Other Than Heroin",2016,"Ages 25-26",6.851
"12 Month","Narcotics Other Than Heroin",2017,"Ages 25-26",4.907
"12 Month","Narcotics Other Than Heroin",2018,"Ages 25-26",3.646
"12 Month","Narcotics Other Than Heroin",2019,"Ages 25-26",2.800
"12 Month","Narcotics Other Than Heroin",2020,"Ages 25-26",2.770
"12 Month","Narcotics Other Than Heroin",2021,"Ages 25-26",2.503
"12 Month","Narcotics Other Than Heroin",2022,"Ages 25-26",1.805
"12 Month","Narcotics Other Than Heroin",1985,"Ages 27-28",2.822
"12 Month","Narcotics Other Than Heroin",1986,"Ages 27-28",2.530
"12 Month","Narcotics Other Than Heroin",1987,"Ages 27-28",2.982
"12 Month","Narcotics Other Than Heroin",1988,"Ages 27-28",1.686
"12 Month","Narcotics Other Than Heroin",1989,"Ages 27-28",2.901
"12 Month","Narcotics Other Than Heroin",1990,"Ages 27-28",1.483
"12 Month","Narcotics Other Than Heroin",1991,"Ages 27-28",1.855
"12 Month","Narcotics Other Than Heroin",1992,"Ages 27-28",1.747
"12 Month","Narcotics Other Than Heroin",1993,"Ages 27-28",1.339
"12 Month","Narcotics Other Than Heroin",1994,"Ages 27-28",2.124
"12 Month","Narcotics Other Than Heroin",1995,"Ages 27-28",2.704
"12 Month","Narcotics Other Than Heroin",1996,"Ages 27-28",1.887
"12 Month","Narcotics Other Than Heroin",1997,"Ages 27-28",1.851
"12 Month","Narcotics Other Than Heroin",1998,"Ages 27-28",1.879
"12 Month","Narcotics Other Than Heroin",1999,"Ages 27-28",1.877
"12 Month","Narcotics Other Than Heroin",2000,"Ages 27-28",2.104
"12 Month","Narcotics Other Than Heroin",2001,"Ages 27-28",3.094
"12 Month","Narcotics Other Than Heroin",2002,"Ages 27-28",4.257
"12 Month","Narcotics Other Than Heroin",2003,"Ages 27-28",6.363
"12 Month","Narcotics Other Than Heroin",2004,"Ages 27-28",7.859
"12 Month","Narcotics Other Than Heroin",2005,"Ages 27-28",6.913
"12 Month","Narcotics Other Than Heroin",2006,"Ages 27-28",6.907
"12 Month","Narcotics Other Than Heroin",2007,"Ages 27-28",7.969
"12 Month","Narcotics Other Than Heroin",2008,"Ages 27-28",9.486
"12 Month","Narcotics Other Than Heroin",2009,"Ages 27-28",6.905
"12 Month","Narcotics Other Than Heroin",2010,"Ages 27-28",8.916
"12 Month","Narcotics Other Than Heroin",2011,"Ages 27-28",7.978
"12 Month","Narcotics Other Than Heroin",2012,"Ages 27-28",8.155
"12 Month","Narcotics Other Than Heroin",2013,"Ages 27-28",7.722
"12 Month","Narcotics Other Than Heroin",2014,"Ages 27-28",6.696
"12 Month","Narcotics Other Than Heroin",2015,"Ages 27-28",6.547
"12 Month","Narcotics Other Than Heroin",2016,"Ages 27-28",5.721
"12 Month","Narcotics Other Than Heroin",2017,"Ages 27-28",4.651
"12 Month","Narcotics Other Than Heroin",2018,"Ages 27-28",4.972
"12 Month","Narcotics Other Than Heroin",2019,"Ages 27-28",3.793
"12 Month","Narcotics Other Than Heroin",2020,"Ages 27-28",3.014
"12 Month","Narcotics Other Than Heroin",2021,"Ages 27-28",2.344
"12 Month","Narcotics Other Than Heroin",2022,"Ages 27-28",1.472
"12 Month","Narcotics Other Than Heroin",1987,"Ages 29-30",1.963
"12 Month","Narcotics Other Than Heroin",1988,"Ages 29-30",1.920
"12 Month","Narcotics Other Than Heroin",1989,"Ages 29-30",1.965
"12 Month","Narcotics Other Than Heroin",1990,"Ages 29-30",1.663
"12 Month","Narcotics Other Than Heroin",1991,"Ages 29-30",1.701
"12 Month","Narcotics Other Than Heroin",1992,"Ages 29-30",1.619
"12 Month","Narcotics Other Than Heroin",1993,"Ages 29-30",1.368
"12 Month","Narcotics Other Than Heroin",1994,"Ages 29-30",1.632
"12 Month","Narcotics Other Than Heroin",1995,"Ages 29-30",1.905
"12 Month","Narcotics Other Than Heroin",1996,"Ages 29-30",2.140
"12 Month","Narcotics Other Than Heroin",1997,"Ages 29-30",2.458
"12 Month","Narcotics Other Than Heroin",1998,"Ages 29-30",1.563
"12 Month","Narcotics Other Than Heroin",1999,"Ages 29-30",1.741
"12 Month","Narcotics Other Than Heroin",2000,"Ages 29-30",2.550
"12 Month","Narcotics Other Than Heroin",2001,"Ages 29-30",2.648
"12 Month","Narcotics Other Than Heroin",2002,"Ages 29-30",3.532
"12 Month","Narcotics Other Than Heroin",2003,"Ages 29-30",4.903
"12 Month","Narcotics Other Than Heroin",2004,"Ages 29-30",5.991
"12 Month","Narcotics Other Than Heroin",2005,"Ages 29-30",8.008
"12 Month","Narcotics Other Than Heroin",2006,"Ages 29-30",7.014
"12 Month","Narcotics Other Than Heroin",2007,"Ages 29-30",6.775
"12 Month","Narcotics Other Than Heroin",2008,"Ages 29-30",7.276
"12 Month","Narcotics Other Than Heroin",2009,"Ages 29-30",9.625
"12 Month","Narcotics Other Than Heroin",2010,"Ages 29-30",7.256
"12 Month","Narcotics Other Than Heroin",2011,"Ages 29-30",7.652
"12 Month","Narcotics Other Than Heroin",2012,"Ages 29-30",6.768
"12 Month","Narcotics Other Than Heroin",2013,"Ages 29-30",6.620
"12 Month","Narcotics Other Than Heroin",2014,"Ages 29-30",6.579
"12 Month","Narcotics Other Than Heroin",2015,"Ages 29-30",6.219
"12 Month","Narcotics Other Than Heroin",2016,"Ages 29-30",5.703
"12 Month","Narcotics Other Than Heroin",2017,"Ages 29-30",6.490
"12 Month","Narcotics Other Than Heroin",2018,"Ages 29-30",4.626
"12 Month","Narcotics Other Than Heroin",2019,"Ages 29-30",4.997
"12 Month","Narcotics Other Than Heroin",2020,"Ages 29-30",3.240
"12 Month","Narcotics Other Than Heroin",2021,"Ages 29-30",3.348
"12 Month","Narcotics Other Than Heroin",2022,"Ages 29-30",2.286
"12 Month","Narcotics Other Than Heroin",1993,"Age 35",2.323
"12 Month","Narcotics Other Than Heroin",1994,"Age 35",1.597
"12 Month","Narcotics Other Than Heroin",1995,"Age 35",1.364
"12 Month","Narcotics Other Than Heroin",1996,"Age 35",1.795
"12 Month","Narcotics Other Than Heroin",1997,"Age 35",1.922
"12 Month","Narcotics Other Than Heroin",1998,"Age 35",1.095
"12 Month","Narcotics Other Than Heroin",1999,"Age 35",2.361
"12 Month","Narcotics Other Than Heroin",2000,"Age 35",1.884
"12 Month","Narcotics Other Than Heroin",2001,"Age 35",2.274
"12 Month","Narcotics Other Than Heroin",2002,"Age 35",4.528
"12 Month","Narcotics Other Than Heroin",2003,"Age 35",3.503
"12 Month","Narcotics Other Than Heroin",2004,"Age 35",4.283
"12 Month","Narcotics Other Than Heroin",2005,"Age 35",4.393
"12 Month","Narcotics Other Than Heroin",2006,"Age 35",4.934
"12 Month","Narcotics Other Than Heroin",2007,"Age 35",3.900
"12 Month","Narcotics Other Than Heroin",2008,"Age 35",7.214
"12 Month","Narcotics Other Than Heroin",2009,"Age 35",6.143
"12 Month","Narcotics Other Than Heroin",2010,"Age 35",6.898
"12 Month","Narcotics Other Than Heroin",2011,"Age 35",6.108
"12 Month","Narcotics Other Than Heroin",2012,"Age 35",6.301
"12 Month","Narcotics Other Than Heroin",2013,"Age 35",6.673
"12 Month","Narcotics Other Than Heroin",2014,"Age 35",6.973
"12 Month","Narcotics Other Than Heroin",2015,"Age 35",5.714
"12 Month","Narcotics Other Than Heroin",2016,"Age 35",7.430
"12 Month","Narcotics Other Than Heroin",2017,"Age 35",4.626
"12 Month","Narcotics Other Than Heroin",2018,"Age 35",5.615
"12 Month","Narcotics Other Than Heroin",2019,"Age 35",3.257
"12 Month","Narcotics Other Than Heroin",2020,"Age 35",3.768
"12 Month","Narcotics Other Than Heroin",2021,"Age 35",2.877
"12 Month","Narcotics Other Than Heroin",2022,"Age 35",3.758
"12 Month","Narcotics Other Than Heroin",1998,"Age 40",1.650
"12 Month","Narcotics Other Than Heroin",1999,"Age 40",1.567
"12 Month","Narcotics Other Than Heroin",2000,"Age 40",1.792
"12 Month","Narcotics Other Than Heroin",2001,"Age 40",1.358
"12 Month","Narcotics Other Than Heroin",2002,"Age 40",3.277
"12 Month","Narcotics Other Than Heroin",2003,"Age 40",2.179
"12 Month","Narcotics Other Than Heroin",2004,"Age 40",3.125
"12 Month","Narcotics Other Than Heroin",2005,"Age 40",3.849
"12 Month","Narcotics Other Than Heroin",2006,"Age 40",4.324
"12 Month","Narcotics Other Than Heroin",2007,"Age 40",6.189
"12 Month","Narcotics Other Than Heroin",2008,"Age 40",5.080
"12 Month","Narcotics Other Than Heroin",2009,"Age 40",4.565
"12 Month","Narcotics Other Than Heroin",2010,"Age 40",4.235
"12 Month","Narcotics Other Than Heroin",2011,"Age 40",4.874
"12 Month","Narcotics Other Than Heroin",2012,"Age 40",4.495
"12 Month","Narcotics Other Than Heroin",2013,"Age 40",4.930
"12 Month","Narcotics Other Than Heroin",2014,"Age 40",3.649
"12 Month","Narcotics Other Than Heroin",2015,"Age 40",4.516
"12 Month","Narcotics Other Than Heroin",2016,"Age 40",5.616
"12 Month","Narcotics Other Than Heroin",2017,"Age 40",4.911
"12 Month","Narcotics Other Than Heroin",2018,"Age 40",4.562
"12 Month","Narcotics Other Than Heroin",2019,"Age 40",3.776
"12 Month","Narcotics Other Than Heroin",2020,"Age 40",2.486
"12 Month","Narcotics Other Than Heroin",2021,"Age 40",3.423
"12 Month","Narcotics Other Than Heroin",2022,"Age 40",2.899
"12 Month","Narcotics Other Than Heroin",2003,"Age 45",2.742
"12 Month","Narcotics Other Than Heroin",2004,"Age 45",3.363
"12 Month","Narcotics Other Than Heroin",2005,"Age 45",3.114
"12 Month","Narcotics Other Than Heroin",2006,"Age 45",3.236
"12 Month","Narcotics Other Than Heroin",2007,"Age 45",4.486
"12 Month","Narcotics Other Than Heroin",2008,"Age 45",3.243
"12 Month","Narcotics Other Than Heroin",2009,"Age 45",4.539
"12 Month","Narcotics Other Than Heroin",2010,"Age 45",5.513
"12 Month","Narcotics Other Than Heroin",2011,"Age 45",4.196
"12 Month","Narcotics Other Than Heroin",2012,"Age 45",4.707
"12 Month","Narcotics Other Than Heroin",2013,"Age 45",3.465
"12 Month","Narcotics Other Than Heroin",2014,"Age 45",3.865
"12 Month","Narcotics Other Than Heroin",2015,"Age 45",3.672
"12 Month","Narcotics Other Than Heroin",2016,"Age 45",4.778
"12 Month","Narcotics Other Than Heroin",2017,"Age 45",4.141
"12 Month","Narcotics Other Than Heroin",2018,"Age 45",4.162
"12 Month","Narcotics Other Than Heroin",2019,"Age 45",2.689
"12 Month","Narcotics Other Than Heroin",2020,"Age 45",2.950
"12 Month","Narcotics Other Than Heroin",2021,"Age 45",4.065
"12 Month","Narcotics Other Than Heroin",2022,"Age 45",3.139
"12 Month","Narcotics Other Than Heroin",2008,"Age 50",3.527
"12 Month","Narcotics Other Than Heroin",2009,"Age 50",4.069
"12 Month","Narcotics Other Than Heroin",2010,"Age 50",4.702
"12 Month","Narcotics Other Than Heroin",2011,"Age 50",4.556
"12 Month","Narcotics Other Than Heroin",2012,"Age 50",4.252
"12 Month","Narcotics Other Than Heroin",2013,"Age 50",2.902
"12 Month","Narcotics Other Than Heroin",2014,"Age 50",3.898
"12 Month","Narcotics Other Than Heroin",2015,"Age 50",4.664
"12 Month","Narcotics Other Than Heroin",2016,"Age 50",3.860
"12 Month","Narcotics Other Than Heroin",2017,"Age 50",3.560
"12 Month","Narcotics Other Than Heroin",2018,"Age 50",4.732
"12 Month","Narcotics Other Than Heroin",2019,"Age 50",3.961
"12 Month","Narcotics Other Than Heroin",2020,"Age 50",1.704
"12 Month","Narcotics Other Than Heroin",2021,"Age 50",2.721
"12 Month","Narcotics Other Than Heroin",2022,"Age 50",2.744
"12 Month","Narcotics Other Than Heroin",2013,"Age 55",2.335
"12 Month","Narcotics Other Than Heroin",2014,"Age 55",2.793
"12 Month","Narcotics Other Than Heroin",2015,"Age 55",3.457
"12 Month","Narcotics Other Than Heroin",2016,"Age 55",3.614
"12 Month","Narcotics Other Than Heroin",2017,"Age 55",3.214
"12 Month","Narcotics Other Than Heroin",2018,"Age 55",3.307
"12 Month","Narcotics Other Than Heroin",2019,"Age 55",1.983
"12 Month","Narcotics Other Than Heroin",2020,"Age 55",2.606
"12 Month","Narcotics Other Than Heroin",2021,"Age 55",2.590
"12 Month","Narcotics Other Than Heroin",2022,"Age 55",2.881
"12 Month","Narcotics Other Than Heroin",2018,"Age 60",2.836
"12 Month","Narcotics Other Than Heroin",2019,"Age 60",1.883
"12 Month","Narcotics Other Than Heroin",2020,"Age 60",3.085
"12 Month","Narcotics Other Than Heroin",2021,"Age 60",2.691
"12 Month","Narcotics Other Than Heroin",2022,"Age 60",2.702
"Lifetime","Narcotics Other Than Heroin",1977,"Ages 19-30",8.649
"Lifetime","Narcotics Other Than Heroin",1978,"Ages 19-30",9.364
"Lifetime","Narcotics Other Than Heroin",1979,"Ages 19-30",10.424
"Lifetime","Narcotics Other Than Heroin",1980,"Ages 19-30",10.545
"Lifetime","Narcotics Other Than Heroin",1981,"Ages 19-30",10.864
"Lifetime","Narcotics Other Than Heroin",1982,"Ages 19-30",10.872
